State,District,Subdistrict Name,Facility Type,Facility Name,Facility Address,Latitude,Longitude,ActiveFlag_C,NOTIONAL_PHYSICAL,Location Type,Type Of Facility,Nin_N
Kerala,Palakkad,Chalavara CHCArea,chc,CHC Shornur,NA,10.767606,76.265291,Y,Physical,Rural,Public,NA
Kerala,Malappuram,Thavanur BPHCArea,chc,Edapal CHC,NA,10.783862,76.007594,Y,Physical,Rural,Public,1111654677
Kerala,Palakkad,Parli CHCArea,chc,Parli CHC,NA,10.7977,76.56228333,Y,Physical,Rural,Public,5534428387
Kerala,Palakkad,Chalissery CHCArea,chc,Thrithala CHC,NA,10.801362,76.12877882,Y,Physical,Rural,Public,7218624877
Kerala,Malappuram,Vettom BPHCArea,chc,Purathur CHC,NA,10.82651419,75.92241769,Y,Physical,Rural,Public,7387717148
Kerala,Palakkad,Ambalappara CHCArea,chc,Ambalappara CHC,NA,10.83093113,76.41171695,Y,Physical,Rural,Public,4748172543
Kerala,Palakkad,Chalavara CHCArea,chc,Chalavara CHC,NA,10.83549822,76.30801965,Y,Physical,Rural,Public,4865272449
Kerala,Malappuram,Chungathara BPHCArea,chc,Thavanur CHC,NA,10.852127,75.981672,Y,Physical,Rural,Public,NA
Kerala,Palakkad,Kongad CHCArea,chc,Kongad CHC,NA,10.85414975,76.52163177,Y,Physical,Rural,Public,6368637721
Kerala,Malappuram,Vettom BPHCArea,chc,Vettom CHC,NA,10.85836692,75.9095993,Y,Physical,Rural,Public,4785427230
Kerala,Palakkad,Koppam CHCArea,chc,Koppam CHC,NA,10.86893445,76.1881035,Y,Physical,Rural,Public,7275687577
Kerala,Palakkad,Katampazhipuram CHCArea,chc,Katampazhipuram CHC,NA,10.87126791,76.44867195,Y,Physical,Rural,Public,4488237126
Kerala,Palakkad,Katampazhipuram CHCArea,chc,Cherplassery CHC,NA,10.87656841,76.31272029,Y,Physical,Rural,Public,6288471367
Kerala,Malappuram,Valavannur BPHCArea,chc,ValavannoorCHC,NA,10.93534019,75.97627496,Y,Physical,Rural,Public,NA
Kerala,Malappuram,Kuttippuram BPHCArea,chc,Tanur CHC valavannur,NA,10.97090993,75.88256233,Y,Physical,Rural,Public,8471735467
Kerala,Malappuram,Mankada BPHCArea,chc,Puzhakkattiri CHC,NA,10.97641036,76.157016,Y,Physical,Rural,Public,5864426589
Kerala,Malappuram,Edavanna BPHCArea,chc,Kottakal CHC Pookotur,NA,11.00019576,76.0047288,Y,Physical,Rural,Public,NA
Kerala,Palakkad,Alanellur CHCArea,chc,Alanellur CHC,NA,11.00946315,76.34564144,Y,Physical,Rural,Public,8325373770
Kerala,Malappuram,Mankada BPHCArea,chc,Mankada CHC,NA,11.01349687,76.17595189,Y,Physical,Rural,Public,4133112237
Kerala,Malappuram,Vengara BPHCArea,chc,Vengara CHC,NA,11.04889996,75.97709175,Y,Physical,Rural,Public,6348435816
Kerala,Malappuram,Melattur BPHCArea,chc,Melattur CHC,NA,11.05778399,76.2735984,Y,Physical,Rural,Public,1634385783
Kerala,Malappuram,Neduva BPHCArea,chc,Neduva CHC,NA,11.07383545,75.85220825,Y,Physical,Rural,Public,4885564411
Kerala,Palakkad,Agali CHCArea,chc,CHC Agali,NA,11.09775397,76.64481515,Y,Physical,Rural,Public,4265683864
Kerala,Malappuram,Wandoor BPHCArea,chc,Karuvarakundu CHC,NA,11.1212061,76.33727368,Y,Physical,Rural,Public,6231815157
Kerala,Malappuram,Kondotty BPHCArea,chc,Kondotty CHC,NA,11.15168,75.96256,Y,Physical,Rural,Public,3212114635
Kerala,Malappuram,Wandoor BPHCArea,chc,Kallikavu CHC,NA,11.16919357,76.31990468,Y,Physical,Rural,Public,6743176742
Kerala,KOZHIKKODE,Cheruvannoor BPHC Area,chc,Cheruvannoor CHC,NA,11.195183,75.818582,Y,Physical,Rural,Public,6877545423
Kerala,Malappuram,Ommannur BPHCArea,chc,Omanur CHC,NA,11.21174731,75.9696241,Y,Physical,Rural,Public,8638265341
Kerala,Malappuram,Edavanna BPHCArea,chc,EdavannaCHC,NA,11.21343076,76.13996375,Y,Physical,Rural,Public,2254874825
Kerala,KOZHIKKODE,Olavanna BPHC Area,chc,Olavanna CHC,NA,11.224855,75.832443,Y,Physical,Rural,Public,2741864850
Kerala,Malappuram,Ommannur BPHCArea,chc,Urungathiri CHC,NA,11.24610026,76.05036833,Y,Physical,Rural,Public,7144685737
Kerala,KOZHIKKODE,Valayam BPHC Area,chc,Valayam CHC,NA,11.258753,75.78041,Y,Physical,Rural,Public,1675474389
Kerala,KOZHIKKODE,Cheruvady BPHC Area,chc,Cheruvadi CHC,NA,11.267897,75.988572,Y,Physical,Rural,Public,3445867140
Kerala,Malappuram,Chungathara BPHCArea,chc,Chungathara CHC,NA,11.33209097,76.2759488,Y,Physical,Rural,Public,6716747289
Kerala,KOZHIKKODE,Thalakkulathur CHC Area,chc,Thalakkulathur CHC,NA,11.348789,75.76156,Y,Physical,Rural,Public,8735335773
Kerala,KOZHIKKODE,Mukkom CHC Area,chc,Mukkom CHC,NA,11.350039,76.007189,Y,Physical,Rural,Public,2311535369
Kerala,KOZHIKKODE,Narikkunni CHC Area,chc,Narikkuni CHC,NA,11.365825,75.863562,Y,Physical,Rural,Public,6428157876
Kerala,KOZHIKKODE,Thiruvangoor BPHC Area,chc,Thiruvangoor CHC,NA,11.38468,75.734178,Y,Physical,Rural,Public,4755847359
Kerala,KOZHIKKODE,Mukkom CHC Area,chc,Kodenchery CHC,NA,11.435294,76.009506,Y,Physical,Rural,Public,NA
Kerala,KOZHIKKODE,Ulliyeri CHC Area,chc,Ulliyeri CHC,NA,11.443429,75.772124,Y,Physical,Rural,Public,7266152128
Kerala,KOZHIKKODE,Balussery CHC Area,chc,Koorachundu CHC,NA,11.538056,75.845556,Y,Physical,Rural,Public,NA
Kerala,Wayanad,CHC MEPPADY,chc,Meppady CHC,NA,11.558468,76.130839,Y,Physical,Rural,Public,6438573369
Kerala,KOZHIKKODE,Thiruvallur CHC Area,chc,Thiruvallur CHC,NA,11.5986716,75.6895418,Y,Physical,Rural,Public,7753837355
Kerala,Wayanad,CHC MEENANGADY,chc,CHC Ambalavayal,NA,11.62249889,76.21209389,Y,Physical,Rural,Public,4347424238
Kerala,Wayanad,CHC MEENANGADY,chc,CHC MEENANGADY,NA,11.65256667,76.16275,Y,Physical,Rural,Public,8743332424
Kerala,KOZHIKKODE,Orkkattery CHC Area,chc,Orkkattery CHC,NA,11.656065,75.60044,Y,Physical,Rural,Public,6348873214
Kerala,KOZHIKKODE,Kuttiyady CHC Area,chc,Kunnummel CHC,NA,11.67831,75.71098,Y,Physical,Rural,Public,2232255352
Kerala,Wayanad,CHC THARIYODE,chc,Thariyode CHC,NA,11.69483909,75.97942549,Y,Physical,Rural,Public,7711485784
Kerala,Wayanad,CHC PORUNNANORE,chc,Porunnanore CHC,NA,11.703206,76.0834,Y,Physical,Rural,Public,6211128415
Kerala,Wayanad,CHC PORUNNANORE,chc,Panamaram CHC,NA,11.738421,76.070389,Y,Physical,Rural,Public,8335633775
Kerala,Kannur,Panoor CHCArea,chc,Panoor CHC,NA,11.74522682,75.57495416,Y,Physical,Rural,Public,NA
Kerala,Wayanad,CHC PORUNNANORE,chc,Nallornad CHC,NA,11.751083,76.004827,Y,Physical,Rural,Public,NA
Kerala,Wayanad,CHC PULPALLY,chc,CHC PULPALLY,NA,11.79068071,76.16691752,Y,Physical,Rural,Public,8355485288
Kerala,Kannur,Pinarayi CHCArea,chc,Pinarayi CHC,NA,11.81024913,75.49722698,Y,Physical,Rural,Public,2134881875
Kerala,Wayanad,CHC PORUNNANORE,chc,Periya CHC,NA,11.84103111,75.88510611,Y,Physical,Rural,Public,6278431868
Kerala,Kannur,Iriveri CHCArea,chc,Irivery CHC,NA,11.88838925,75.46067203,Y,Physical,Rural,Public,5681548748
Kerala,Kannur,Azhikode CHCArea,chc,Azhikode CHC,NA,11.90860766,75.34460633,Y,Physical,Rural,Public,1121275588
Kerala,Kannur,Iritty CHCArea,chc,Mattannur CHC,NA,11.929651,75.5712,Y,Physical,Rural,Public,NA
Kerala,Kannur,Pappinissery CHCArea,chc,Pappinissery CHC,NA,11.94976124,75.35530777,Y,Physical,Rural,Public,3886255748
Kerala,Kannur,Mayyil CHCArea,chc,Mayyil CHC,NA,11.99231496,75.45048731,Y,Physical,Rural,Public,3633388354
Kerala,Kannur,Oduvallithattu CHCArea,chc,Oduvallithattu CHC,NA,12.13371061,75.44283625,Y,Physical,Rural,Public,2856826686
Kerala,Kasaragod,Nileshwar CHCArea,chc,Cheruvathur CHC,NA,12.21418425,75.16188153,Y,Physical,Rural,Public,6828675188
Kerala,Kasaragod,Periye CHCArea,chc,Periye CHC,NA,12.40015049,75.09697269,Y,Physical,Rural,Public,1461747485
Kerala,Kasaragod,Panathady CHCArea,chc,Panathady CHC,NA,12.45243845,75.30960149,Y,Physical,Rural,Public,1655262713
Kerala,Kasaragod,Bedaduka CHCArea,chc,Bedadukka CHC,NA,12.45863896,75.1680323,Y,Physical,Rural,Public,3338734266
Kerala,Kasaragod,Muliyar CHCArea,chc,Muliyar CHC,NA,12.51064351,75.11135794,Y,Physical,Rural,Public,7485875228
Kerala,Kasaragod,Kumbla CHCArea,chc,Badiadka CHC,NA,12.58721688,75.0721526,Y,Physical,Rural,Public,3837262835
Kerala,Kasaragod,Kumbla CHCArea,chc,Kumbla CHC,NA,12.59165055,74.94360184,Y,Physical,Rural,Public,3738624547
Kerala,Kasaragod,Mangalapady CHCArea,chc,Mangalpady CHC,NA,12.66300681,74.91691485,Y,Physical,Rural,Public,4625758836
Kerala,Kasaragod,Mangalapady CHCArea,chc,Manjeshwar CHC,NA,12.72489557,74.88707745,Y,Physical,Rural,Public,3521716138
Kerala,Thiruvananthapuram,Taluk Hospital Neyyattinkara,dis_h,Taluk Hospital Neyyattinkara,NA,8.404375483,77.08542529,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,Women and Children s Hospital Thycadu,dis_h,Women and Children s Hospital Thycadu,NA,8.486749649,76.95638275,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,Ayurveda College Hospital For Women and Children P,dis_h,Ayurveda College Hospital For Women and Children Poojappura AHW and C,NA,8.494770087,76.97920153,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,dis_h,General Hospital Thiruvananthapuram,NA,8.498758,76.946264,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,SAT Hospital Thiruvananthapuram,dis_h,Medical college Thiruvananthapuram,NA,8.522073,76.926854,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,SAT Hospital Thiruvananthapuram,dis_h,SAT Hospital Thiruvananthapuram,NA,8.523349762,76.92700195,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,District Model Hospital Peroorkada,dis_h,District Model Hospital Peroorkada,NA,8.535050392,76.92748261,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,Taluk Hospital Nedumangadu,dis_h,Taluk Hospital Nedumangadu,NA,8.60205902,77.00067845,Y,Physical,Rural,Public,NA
Kerala,Kollam,Women and Children Hospital Victoria Hl Kollam,dis_h,DH Kollam,NA,8.888522,76.585485,Y,Physical,Rural,Public,NA
Kerala,Kollam,Women and Children Hospital Victoria Hl Kollam,dis_h,Victoria Hospital Kollam,NA,8.888522,76.585485,Y,Physical,Rural,Public,NA
Kerala,Alappuzha,THQH Mavelikkara,dis_h,DH Mavelikkara,NA,9.254464,76.544768,Y,Physical,Rural,Public,4736458326
Kerala,Pathanamthitta,GH Adoor,dis_h,G H Adoor,NA,9.264214573,76.78404973,Y,Physical,Rural,Public,NA
Kerala,Pathanamthitta,General Hosp Pathanamthitta,dis_h,General Hosp Pathanamthitta,NA,9.265821,76.782358,Y,Physical,Rural,Public,NA
Kerala,Alappuzha,THQH Chenganoor,dis_h,THQH Chengannur,NA,9.315419,76.616244,Y,Physical,Rural,Public,NA
Kerala,Pathanamthitta,Dist Hosp Kozhencherry,dis_h,Dist. Hosp. Kozhencherry,NA,9.333870465,76.7065727,Y,Physical,Rural,Public,NA
Kerala,Alappuzha,PP Unit Alappuzha,dis_h,PP Unit Alapuzha,NA,9.41039664,76.35040031,Y,Physical,Rural,Public,NA
Kerala,Kottayam,General Hospital Changanassery,dis_h,G H Changanassery,NA,9.445234,76.539237,Y,Physical,Rural,Public,NA
Kerala,Alappuzha,Medical College Hospital Alappuzha,dis_h,General Hospital Alappuzha,NA,9.48965,76.338507,Y,Physical,Rural,Public,NA
Kerala,Alappuzha,W and C Hospital Alappuzha,dis_h,W and C Hospital Alappuzha,NA,9.49505,76.341028,Y,Physical,Rural,Public,NA
Kerala,Kottayam,GH Kanjirappally,dis_h,General Hospital Kanhirappally,NA,9.563116667,76.77595,Y,Physical,Rural,Public,NA
Kerala,Kottayam,Medical College Hospital,dis_h,General Hospital Kottayam,NA,9.591433333,76.52676667,Y,Physical,Rural,Public,NA
Kerala,Kottayam,Medical College Hospital Kottayam,dis_h,G H Kottayam,NA,9.591567,76.522153,Y,Physical,Rural,Public,NA
Kerala,Kottayam,ICH Kottayam,dis_h,ICH Kottayam,NA,9.64146438,76.509153,Y,Physical,Rural,Public,NA
Kerala,Kottayam,General Hospital Pala,dis_h,General Hospital Pala,NA,9.691416667,76.55271667,Y,Physical,Rural,Public,NA
Kerala,Ernakulam,THQH Muvatupuzha,dis_h,GH Moovattupuzha,NA,9.711246,76.68065,Y,Physical,Rural,Public,NA
Kerala,Idukki,DH Idukki,dis_h,DH Idukki,NA,9.84718,76.961474,Y,Physical,Rural,Public,NA
Kerala,Idukki,THQH Thodupuzha,dis_h,THQH Thodupuzha,NA,9.899616667,76.72641667,Y,Physical,Rural,Public,NA
Kerala,Ernakulam,W and C Mattanchery,dis_h,Women and Children Hospital Mattancherry,NA,9.957473312,76.25967958,Y,Physical,Rural,Public,NA
Kerala,Ernakulam,GH Ernakulam,dis_h,GH Ernakulam,NA,9.969674342,76.28108246,Y,Physical,Rural,Public,NA
Kerala,Ernakulam,THQH Aluva,dis_h,MCH Kalamassery,NA,10.051157,76.348449,Y,Physical,Rural,Public,NA
Kerala,Ernakulam,THQH Aluva,dis_h,DH Aluva,NA,10.1035857,76.35489241,Y,Physical,Rural,Public,NA
Kerala,Thrissur,GH THRISSUR,dis_h,DH Thrissur,NA,10.23533024,76.34384097,Y,Physical,Rural,Public,NA
Kerala,Thrissur,Pamboor BPHCArea,dis_h,Medical college Thrissur,NA,10.520432,76.226322,Y,Physical,Rural,Public,NA
Kerala,Thrissur,GH Irinjalakuda,dis_h,GH Irrinjalakkuda,NA,10.527642,76.214435,Y,Physical,Rural,Public,NA
Kerala,Thrissur,THQH Wadakanchery,dis_h,DH Wadakkanchery,NA,10.626492,76.468749,Y,Physical,Rural,Public,NA
Kerala,Palakkad,District Hospital Palakkad,dis_h,W & C Palakkad,NA,10.766431,76.659384,Y,Physical,Rural,Public,NA
Kerala,Palakkad,District Hospital Palakkad,dis_h,District Hospital Palakkad,NA,10.76659218,76.65781675,Y,Physical,Rural,Public,NA
Kerala,Malappuram,THQH Tiruur,dis_h,DH Tirur,NA,10.91378835,75.92285109,Y,Physical,Rural,Public,NA
Kerala,Malappuram,THQH Perinthalmanna,dis_h,DH Perinthalmanna,NA,10.97424349,76.2265087,Y,Physical,Rural,Public,NA
Kerala,Malappuram,District Hospital Manjeri,dis_h,GH Manjeri,NA,11.11415555,76.11991102,Y,Physical,Rural,Public,NA
Kerala,KOZHIKKODE,Medical College Hospital Calicut,dis_h,General Hospital Calicut,NA,11.231505,76.054089,Y,Physical,Rural,Public,NA
Kerala,KOZHIKKODE,W and C Hospital  Calicut,dis_h,W and C Hospital Calicut,NA,11.258862,75.784113,Y,Physical,Rural,Public,NA
Kerala,KOZHIKKODE,Medical College Hospital Calicut,dis_h,IMCH Calicut,NA,11.27032,75.830285,Y,Physical,Rural,Public,NA
Kerala,Malappuram,THQH Nilambur,dis_h,DH Nilamboor,NA,11.28620368,76.24011062,Y,Physical,Rural,Public,NA
Kerala,Wayanad,CHC MEPPADY,dis_h,GH Kalpetta,NA,11.59473333,76.07881667,Y,Physical,Rural,Public,NA
Kerala,KOZHIKKODE,Govt Hospital  Vatakara,dis_h,Dist Hospital  Vatakara,NA,11.608495,75.591709,Y,Physical,Rural,Public,NA
Kerala,Kannur,GH Thalassery,dis_h,GH Thalassery,NA,11.74611022,75.48777571,Y,Physical,Rural,Public,NA
Kerala,Wayanad,MANANTHAVADY,dis_h,DH MANANTHAVADY,NA,11.7990648,76.00231194,Y,Physical,Rural,Public,NA
Kerala,Kannur,DH Kannur,dis_h,DH Kannur,NA,11.87677156,75.37135995,Y,Physical,Rural,Public,NA
Kerala,Kannur,Wand C hospital mangattuparamba,dis_h,W & C  hospital Mangattuparamba,NA,11.877254,75.376455,Y,Physical,Rural,Public,NA
Kerala,Kasaragod,GH Kasaragod,dis_h,GH Kasaragod,NA,12.50104263,74.99227513,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,Poovar CHC Area,phc,Pozhiyoor PHC,NA,8.298943195,77.08868139,Y,Physical,Rural,Public,7444218189
Kerala,Thiruvananthapuram,Vilappil CHC Area,phc,Karode PHC from Poovar,NA,8.302013,77.091982,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,Poovar CHC Area,phc,Kulathoor PHC,NA,8.325081912,77.10249094,Y,Physical,Rural,Public,4857338521
Kerala,Thiruvananthapuram,Pulluvilla CHC Area,phc,Kanjiramkulam PHC,NA,8.367106622,77.05105026,Y,Physical,Rural,Public,6484662819
Kerala,Thiruvananthapuram,Venpakal CHC Area,phc,Kottukal PHC,NA,8.367170287,77.0208643,Y,Physical,Rural,Public,6646587276
Kerala,Thiruvananthapuram,Poovar CHC Area,phc,Paraniyam PHC,NA,8.368081426,77.0761873,Y,Physical,Rural,Public,1715114573
Kerala,Thiruvananthapuram,Poovar CHC Area,phc,Chenkal PHC,NA,8.368163395,77.10269827,Y,Physical,Rural,Public,8726244547
Kerala,Thiruvananthapuram,Perumkadavilla CHC Area,phc,Perumpazhuthoor PHC,NA,8.372406616,77.0824189,Y,Physical,Rural,Public,1562241537
Kerala,Thiruvananthapuram,Perumkadavilla CHC Area,phc,Kollayil PHC,NA,8.381361557,77.13351853,Y,Physical,Rural,Public,2838133839
Kerala,Thiruvananthapuram,Vithura CHC Area,phc,Parasuvakkal PHC poovar,NA,8.383638,77.134,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,Vizhinjam CHC Area,phc,Mukkola PHC,NA,8.384076,77.0118245,Y,Physical,Rural,Public,4186574465
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Chaikkottukonam,NA,8.39994,77.10608,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Vellarada CHC Area,phc,Kunnathukal PHC,NA,8.40081904,77.15755286,Y,Physical,Rural,Public,7878252365
Kerala,Thiruvananthapuram,Vilappil CHC Area,phc,Kalliyoor PHC,NA,8.415341194,77.00878954,Y,Physical,Rural,Public,3746388515
Kerala,Thiruvananthapuram,Vilappil CHC Area,phc,Balaramapuram PHC,NA,8.416997732,77.0462791,Y,Physical,Rural,Public,8167275877
Kerala,Thiruvananthapuram,Vilappil CHC Area,phc,Pallichal PHC,NA,8.43346162,77.04270066,Y,Physical,Rural,Public,1768757823
Kerala,Thiruvananthapuram,Vizhinjam CHC Area,phc,Thiruvallam PHC 24x7,NA,8.439395823,76.95746027,Y,Physical,Rural,Public,7128741878
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Mambazhakkara,NA,8.4451,77.0982,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Vilappil CHC Area,phc,Vellayani PHC,NA,8.458019,76.99932,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,Manamboor CHC Area,phc,Edava PHC,NA,8.4634,77.0641,Y,Physical,Rural,Public,5848134812
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Kalippankulam,NA,8.463874,76.955892,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Vilappil CHC Area,phc,Maranalloor PHC,NA,8.465615059,77.07478853,Y,Physical,Rural,Public,1837766433
Kerala,Thiruvananthapuram,Perumkadavilla CHC Area,phc,Chemboor PHC,NA,8.471511446,77.14265959,Y,Physical,Rural,Public,7555841886
Kerala,Thiruvananthapuram,Vilappil CHC Area,phc,UPHC Attukal,NA,8.471671,76.95724,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Puthenthope CHC Area,phc,Karamana PHC tvpm,NA,8.481781,76.965746,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Chalai,NA,8.482388,76.952295,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Palkulangara,NA,8.487073,76.9338,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Vilappil CHC Area,phc,Vilavoorkal PHC,NA,8.489566701,77.02210052,Y,Physical,Rural,Public,5753228880
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Thrikkannapuram,NA,8.491825,76.99698,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Chakkai,NA,8.4921,76.9226,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Secretariate Rajaji nagar,NA,8.494509,76.9525,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Vettukadu,NA,8.496675,76.901824,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Perumkadavilla CHC Area,phc,Poozhanad PHC,NA,8.497950143,77.13289415,Y,Physical,Rural,Public,6254846733
Kerala,Thiruvananthapuram,Vellanad CHC Area,phc,Kattakkada New Amachal PHC,NA,8.503400008,77.08626543,Y,Physical,Rural,Public,6228448657
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Kannammoola,NA,8.506134,76.92885,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Poonthura CHC Area,phc,Kadakampally PHC,NA,8.509434397,76.90704912,Y,Physical,Rural,Public,7338821858
Kerala,Thiruvananthapuram,Puthenthope CHC Area,phc,Veli PHC,NA,8.511480193,76.88330796,Y,Physical,Rural,Public,1245451610
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Nanthancode,NA,8.513789,76.956996,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Vellarada CHC Area,phc,Amboory PHC,NA,8.518667766,77.17464055,Y,Physical,Rural,Public,8636174644
Kerala,Thiruvananthapuram,Poonthura CHC Area,phc,Vattiyoorkavu PHC,NA,8.523819821,77.00652686,Y,Physical,Rural,Public,7683622448
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Vattiyoorkavu,NA,8.524366,76.988711,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Kesavapuram CHC Area,phc,Nagaroor PHC,NA,8.527072,76.970247,Y,Physical,Rural,Public,NA
Kerala,Thiruvananthapuram,Vellarada CHC Area,phc,Kallikadu New PHC,NA,8.531247621,77.14396969,Y,Physical,Rural,Public,3654638372
Kerala,Thiruvananthapuram,Manamboor CHC Area,phc,Ulloor PHC,NA,8.536770881,76.92355372,Y,Physical,Rural,Public,4212154167
Kerala,Thiruvananthapuram,Manamboor CHC Area,phc,UPHC Muttada,NA,8.536770881,76.92355372,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Poonthura CHC Area,phc,Chettivilakom PHC,NA,8.544537287,76.9506417,Y,Physical,Rural,Public,4767814652
Kerala,Thiruvananthapuram,Manamboor CHC Area,phc,MCH Pangappara PHC,NA,8.55808,76.902034,Y,Physical,Rural,Public,8385183424
Kerala,Thiruvananthapuram,Vellanad CHC Area,phc,Kuttichal PHC,NA,8.559287969,77.10756121,Y,Physical,Rural,Public,2432857866
Kerala,Thiruvananthapuram,Vamanapuram BPHC Area,phc,Vamanapuram PHC 24x7,NA,8.56554,77.099612,Y,Physical,Rural,Public,7512181319
Kerala,Thiruvananthapuram,Vamanapuram BPHC Area,phc,Anakudi PHC,NA,8.56554,77.099612,Y,Physical,Rural,Public,7448557566
Kerala,Thiruvananthapuram,Kanyakulangara CHCArea,phc,Aruvikkara PHC,NA,8.570156038,77.01578257,Y,Physical,Rural,Public,1742387820
Kerala,Thiruvananthapuram,Kanyakulangara CHCArea,phc,Karakulam PHC,NA,8.587050969,76.94981187,Y,Physical,Rural,Public,2553281128
Kerala,Thiruvananthapuram,Vellanad CHC Area,phc,Uzhamalakkal PHC,NA,8.588795816,77.05798641,Y,Physical,Rural,Public,7583143776
Kerala,Thiruvananthapuram,Puthenthope CHC Area,phc,Puthukurichi PHC,NA,8.606302641,76.80700101,Y,Physical,Rural,Public,5885445188
Kerala,Thiruvananthapuram,General Hospital Thiruvananthapuram,phc,UPHC Poovathoor,NA,8.614427,76.969002,Y,Physical,Urban,Public,NA
Kerala,Thiruvananthapuram,Vamanapuram BPHC Area,phc,Pullampara PHC,NA,8.615213,76.9398,Y,Physical,Rural,Public,3132211859
Kerala,Thiruvananthapuram,Puthenthope CHC Area,phc,Mangalapuram PHC,NA,8.61845926,76.83988356,Y,Physical,Rural,Public,6676875633
Kerala,Thiruvananthapuram,Anchuthengu CHCArea,phc,Perumathura PHC,NA,8.62059262,76.79642439,Y,Physical,Rural,Public,5325431152
Kerala,Thiruvananthapuram,Kanyakulangara CHCArea,phc,Anad PHC,NA,8.626894242,77.01173583,Y,Physical,Rural,Public,4163854831
Kerala,Thiruvananthapuram,Kanyakulangara CHCArea,phc,Vembayam PHC,NA,8.63170943,76.92621659,Y,Physical,Rural,Public,8285853811
Kerala,Thiruvananthapuram,Vithura CHC Area,phc,Malayadi PHC,NA,8.632128221,77.0737569,Y,Physical,Rural,Public,6684434225
Kerala,Thiruvananthapuram,Anchuthengu CHCArea,phc,Azhoor PHC,NA,8.636408655,76.82132438,Y,Physical,Rural,Public,7326814386
Kerala,Thiruvananthapuram,Vithura CHC Area,phc,Tholicode PHC 24x7,NA,8.644195931,77.05643746,Y,Physical,Rural,Public,7717743814
Kerala,Thiruvananthapuram,Puthenthope CHC Area,phc,Thonnakkal PHC,NA,8.651581886,76.86850987,Y,Physical,Rural,Public,1363171255
Kerala,Thiruvananthapuram,Kanyakulangara CHCArea,phc,Panavoor PHC,NA,8.659096461,76.98865649,Y,Physical,Rural,Public,1525586150
Kerala,Thiruvananthapuram,Vakkom CHC Area,phc,Kizhuvilam PHC,NA,8.660596784,76.8329197,Y,Physical,Rural,Public,4182131211
Kerala,Thiruvananthapuram,Anchuthengu CHCArea,phc,Keezhattingal PHC,NA,8.679275876,76.77632267,Y,Physical,Rural,Public,8671734542
Kerala,Thiruvananthapuram,Vakkom CHC Area,phc,Mudakkal PHC,NA,8.68543489,76.86578468,Y,Physical,Rural,Public,1842885335
Kerala,Thiruvananthapuram,Vellanad CHC Area,phc,Manikkal Vamanapuram PHC,NA,8.694,76.769,Y,Physical,Rural,Public,NA
